स्थिति,सूत्र
पश्यामि देवान्,-
देवान् तव,-
देवांरुँ तव,[[नश्छव्यप्रशान् (8.3.7)]]
देवांर् तव,[[तस्य लोपः (1.3.9)]]
देवांः तव,[[खरवसानयोर्विसर्जनीयः (8.3.15)]]
देवांस् तव,[[विसर्जनीयस्य सः (8.3.34)]]
तव देव,-
देव देहे,-
देहे सर्वान्,-
सर्वान् तथा,-
सर्वांरुँ तथा,[[नश्छव्यप्रशान् (8.3.7)]]
सर्वांर् तथा,[[तस्य लोपः (1.3.9)]]
सर्वांः तथा,[[खरवसानयोर्विसर्जनीयः (8.3.15)]]
सर्वांस् तथा,[[विसर्जनीयस्य सः (8.3.34)]]
तथा भूतविशेषसङ्घान्,-
भूतविशेषसङ्घान्,-
ब्रह्माणम् ईशम्,-
ईशम् कमलासनस्थम्,-
ईशं कमलासनस्थम्,[[मोऽनुस्वारः (8.3.23)]]
कमलासनस्थम् ऋषीन्,-
ऋषीन् च,-
ऋषींरुँ च,[[नश्छव्यप्रशान् (8.3.7)]]
ऋषींर् च,[[तस्य लोपः (1.3.9)]]
ऋषींः च,[[खरवसानयोर्विसर्जनीयः (8.3.15)]]
ऋषींस् च,[[विसर्जनीयस्य सः (8.3.34)]]
ऋषींश् च,[[स्तोः श्चुना श्चुः (8.4.40)]]
च सर्वान्,-
सर्वान् उरगान्,-
उरगान् च,-
उरगांरुँ च,[[नश्छव्यप्रशान् (8.3.7)]]
उरगांर् च,[[तस्य लोपः (1.3.9)]]
उरगांः च,[[खरवसानयोर्विसर्जनीयः (8.3.15)]]
उरगांस् च,[[विसर्जनीयस्य सः (8.3.34)]]
उरगांश् च,[[स्तोः श्चुना श्चुः (8.4.40)]]
च दिव्यान्,-
दिव्यान्,-
